Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A1B7KVM0	unreviewed	YtzH-like protein	A7K69_00300	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	89					
A0A1B7KVM1	unreviewed	Uncharacterized protein	A7K69_16270	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	123	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVM2	unreviewed	HTH arsR-type domain-containing protein	A7K69_16250	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	95	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
A0A1B7KVM3	unreviewed	Dihydroorotate dehydrogenase	A7K69_00085	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	96					
A0A1B7KVM4	unreviewed	Replication protein RepB	A7K69_16180	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	391	DNA-directed DNA polymerase activity [GO:0003887]; DNA replication initiation [GO:0006270]	DNA replication initiation [GO:0006270]		DNA-directed DNA polymerase activity [GO:0003887]	GO:0003887; GO:0006270
A0A1B7KVM5	unreviewed	Uncharacterized protein	A7K69_00080	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	65					
A0A1B7KVM7	unreviewed	Spermidine/putrescine ABC transporter ATP-binding protein	A7K69_00150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	257	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0A1B7KVM8	unreviewed	ABC transporter permease	A7K69_16075	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	264	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
A0A1B7KVM9	unreviewed	Enoyl-CoA hydratase	A7K69_16520	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	130					
A0A1B7KVN0	unreviewed	DUF948 domain-containing protein	A7K69_00355	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	139	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVN1	unreviewed	Uncharacterized protein	A7K69_16320	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	81					
A0A1B7KVN2	unreviewed	Helix-turn-helix domain-containing protein	A7K69_16310	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	333					
A0A1B7KVN3	unreviewed	Hydrolase	A7K69_00135	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	107	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KVN4	unreviewed	HTH cro/C1-type domain-containing protein	A7K69_16230	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	406	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
A0A1B7KVN5	unreviewed	mRNA-degrading endonuclease	A7K69_16170	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	104	DNA binding [GO:0003677]; RNA endonuclease activity [GO:0004521]; mRNA catabolic process [GO:0006402]; rRNA catabolic process [GO:0016075]	mRNA catabolic process [GO:0006402]; rRNA catabolic process [GO:0016075]		DNA binding [GO:0003677]; RNA endonuclease activity [GO:0004521]	GO:0003677; GO:0004521; GO:0006402; GO:0016075
A0A1B7KVN7	unreviewed	Holin	A7K69_00130	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	131	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVN8	unreviewed	TIGR01212 family radical SAM protein	A7K69_00200	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	320	4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]			4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]	GO:0003824; GO:0046872; GO:0051539
A0A1B7KVP0	unreviewed	long-chain-alcohol dehydrogenase (EC 1.1.1.192)	A7K69_16575	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	393	alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]			alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]	GO:0004022; GO:0046872
A0A1B7KVP1	unreviewed	Allantoin permease	A7K69_16370	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	441	plasma membrane [GO:0005886]; cytosine transmembrane transporter activity [GO:0015209]		plasma membrane [GO:0005886]	cytosine transmembrane transporter activity [GO:0015209]	GO:0005886; GO:0015209
A0A1B7KVP2	unreviewed	Hydantoinase subunit beta	A7K69_16360	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	519	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KVP3	unreviewed	Phospholipase	A7K69_00185	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	263					
A0A1B7KVP4	unreviewed	Uncharacterized protein	A7K69_16290	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	75					
A0A1B7KVP5	unreviewed	Methyltransferase domain-containing protein	A7K69_16220	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	239					
A0A1B7KVP6	unreviewed	MazE family transcriptional regulator	A7K69_16175	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	89	DNA binding [GO:0003677]; toxin sequestering activity [GO:0097351]			DNA binding [GO:0003677]; toxin sequestering activity [GO:0097351]	GO:0003677; GO:0097351
A0A1B7KVP7	unreviewed	Gamma carbonic anhydrase family protein	A7K69_00180	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	171					
A0A1B7KVP8	unreviewed	BaiN-like insert domain-containing protein	A7K69_00250	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	424					
A0A1B7KVQ0	unreviewed	XRE family transcriptional regulator	A7K69_00235	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	426	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A1B7KVQ1	unreviewed	Phytanoyl-CoA dioxygenase	A7K69_16225	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	228					
A0A1B7KVQ2	unreviewed	Peptidase M4	A7K69_00315	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	98	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVQ3	unreviewed	Rhodanese-like domain-containing protein	A7K69_00230	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	104					
A0A1B7KVQ6	unreviewed	Uncharacterized protein	A7K69_16280	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	68					
A0A1B7KVQ7	unreviewed	Peptidase M15	A7K69_16340	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	156	peptidase activity [GO:0008233]			peptidase activity [GO:0008233]	GO:0008233
A0A1B7KVQ8	unreviewed	Zinc finger DksA/TraR C4-type domain-containing protein	A7K69_00045	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	254	zinc ion binding [GO:0008270]			zinc ion binding [GO:0008270]	GO:0008270
A0A1B7KVQ9	unreviewed	Sigma-54-dependent Fis family transcriptional regulator	A7K69_16010	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	467	ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]	GO:0005524; GO:0006355; GO:0043565
A0A1B7KVR0	unreviewed	Phosphotransferase	A7K69_00295	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	261	transferase activity [GO:0016740]			transferase activity [GO:0016740]	GO:0016740
A0A1B7KVR1	unreviewed	Thioredoxin	A7K69_00365	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	111					
A0A1B7KVR2	unreviewed	Uncharacterized protein	A7K69_16285	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	67	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVR3	unreviewed	Adhesin	A7K69_00105	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	316	metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; metal ion transport [GO:0030001]	cell adhesion [GO:0007155]; metal ion transport [GO:0030001]		metal ion binding [GO:0046872]	GO:0007155; GO:0030001; GO:0046872
A0A1B7KVR4	unreviewed	Uncharacterized protein	A7K69_16330	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	71	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVR5	unreviewed	Glucanohydrolase	A7K69_00285	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	319	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KVR8	unreviewed	Extracellular membrane-anchored protein	A7K69_00095	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	690	carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]			GO:0005975
A0A1B7KVR9	unreviewed	Uncharacterized protein	A7K69_16065	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	122					
A0A1B7KVS0	unreviewed	GGDEF domain-containing protein	A7K69_00415	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	625	plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	plasma membrane [GO:0005886]	diguanylate cyclase activity [GO:0052621]	GO:0005886; GO:0043709; GO:0052621; GO:1902201
A0A1B7KVS2	unreviewed	Mobile element protein	A7K69_16335	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	72	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVS3	unreviewed	ABC transporter substrate-binding protein	A7K69_00155	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	332	periplasmic space [GO:0042597]		periplasmic space [GO:0042597]		GO:0042597
A0A1B7KVS4	unreviewed	Cation transporter	A7K69_00010	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	316	plasma membrane [GO:0005886]; zinc ion transmembrane transporter activity [GO:0005385]		plasma membrane [GO:0005886]	zinc ion transmembrane transporter activity [GO:0005385]	GO:0005385; GO:0005886
A0A1B7KVS8	unreviewed	ABC transporter permease	A7K69_00145	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	269	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
A0A1B7KVS9	unreviewed	GntR family transcriptional regulator	A7K69_16115	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	238	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A1B7KVT1	unreviewed	RDD domain-containing protein	A7K69_00465	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	159	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A1B7KVT3	unreviewed	DUF2524 family protein	A7K69_00205	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	87					
A0A1B7KVT5	unreviewed	DNA starvation/stationary phase protection protein	A7K69_00125	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	146	ferric iron binding [GO:0008199]; oxidoreductase activity, acting on metal ions [GO:0016722]			ferric iron binding [GO:0008199]; oxidoreductase activity, acting on metal ions [GO:0016722]	GO:0008199; GO:0016722
A0A1B7KVT7	unreviewed	rRNA methyltransferase	A7K69_00195	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	191	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259
A0A1B7KVU1	unreviewed	3-oxoacyl-ACP reductase	fabG A7K69_00520	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	252	oxidoreductase activity [GO:0016491]; bile acid metabolic process [GO:0008206]	bile acid metabolic process [GO:0008206]		oxidoreductase activity [GO:0016491]	GO:0008206; GO:0016491
A0A1B7KVU2	unreviewed	Putative membrane protein insertion efficiency factor	A7K69_00115	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	78	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A1B7KVU3	unreviewed	Cell division protein	A7K69_00255	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	541	plasma membrane [GO:0005886]; cell division [GO:0051301]	cell division [GO:0051301]	plasma membrane [GO:0005886]		GO:0005886; GO:0051301
A0A1B7KVU4	unreviewed	Acyl--CoA ligase	A7K69_00450	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	530	ATP binding [GO:0005524]; CoA-ligase activity [GO:0016405]; fatty acid ligase activity [GO:0015645]; fatty-acyl-CoA synthase activity [GO:0004321]; acyl-CoA metabolic process [GO:0006637]; fatty acid biosynthetic process [GO:0006633]	acyl-CoA metabolic process [GO:0006637]; fatty acid biosynthetic process [GO:0006633]		ATP binding [GO:0005524]; CoA-ligase activity [GO:0016405]; fatty acid ligase activity [GO:0015645]; fatty-acyl-CoA synthase activity [GO:0004321]	GO:0004321; GO:0005524; GO:0006633; GO:0006637; GO:0015645; GO:0016405
A0A1B7KVU6	unreviewed	Spore protein	A7K69_00445	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	69	double-stranded DNA binding [GO:0003690]; DNA topological change [GO:0006265]	DNA topological change [GO:0006265]		double-stranded DNA binding [GO:0003690]	GO:0003690; GO:0006265
A0A1B7KVU7	unreviewed	sporulation protein cse60	A7K69_00245 IMI45_15800	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	59					
A0A1B7KVU8	unreviewed	Iron-containing redox enzyme family protein	A7K69_16215	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	268	oxidoreductase activity [GO:0016491]			oxidoreductase activity [GO:0016491]	GO:0016491
A0A1B7KVV1	unreviewed	Primosomal protein DnaI	A7K69_00675	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	311	DNA replication [GO:0006260]	DNA replication [GO:0006260]			GO:0006260
A0A1B7KVV2	unreviewed	DUF2584 domain-containing protein	A7K69_00165	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	80					
A0A1B7KVV3	unreviewed	Peptidase M28	A7K69_00320	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	358	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]	GO:0004177; GO:0006508; GO:0046872
A0A1B7KVV6	unreviewed	Radical SAM protein	A7K69_00500	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	105					
A0A1B7KVV7	unreviewed	Metallo-beta-lactamase domain-containing protein	A7K69_00310	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	281					
A0A1B7KVV8	unreviewed	HTH cro/C1-type domain-containing protein	A7K69_16275	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	78	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
A0A1B7KVW2	unreviewed	Peptidase M28	A7K69_00725	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	361	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]	GO:0004177; GO:0006508; GO:0046872
A0A1B7KVW3	unreviewed	Major facilitator superfamily (MFS) profile domain-containing protein	A7K69_00215	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	109	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVW4	unreviewed	YtxH domain-containing protein	A7K69_00360	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	127	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVW6	unreviewed	Chorismate mutase	A7K69_00370	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	360	aldehyde-lyase activity [GO:0016832]; chorismate mutase activity [GO:0004106]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate metabolic process [GO:0046417]	aromatic amino acid family biosynthetic process [GO:0009073]; chorismate metabolic process [GO:0046417]		aldehyde-lyase activity [GO:0016832]; chorismate mutase activity [GO:0004106]	GO:0004106; GO:0009073; GO:0016832; GO:0046417
A0A1B7KVW7	unreviewed	Sporulation protein	A7K69_00550	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	170	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KVW9	unreviewed	ArsR family transcriptional regulator	A7K69_00220	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	194	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
A0A1B7KVX1	unreviewed	Uncharacterized protein	A7K69_00785	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	77					
A0A1B7KVX3	unreviewed	tRNA-binding protein	A7K69_00340	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	201	tRNA binding [GO:0000049]			tRNA binding [GO:0000049]	GO:0000049
A0A1B7KVX4	unreviewed	Dipeptidase PepV	A7K69_00270	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	470	acetylornithine deacetylase activity [GO:0008777]; dipeptidase activity [GO:0016805]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; L-arginine biosynthetic process [GO:0006526]	L-arginine biosynthetic process [GO:0006526]		acetylornithine deacetylase activity [GO:0008777]; dipeptidase activity [GO:0016805]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	GO:0006526; GO:0008237; GO:0008270; GO:0008777; GO:0016805
A0A1B7KVX6	unreviewed	RNA methyltransferase	A7K69_00740	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	253	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; methylation [GO:0032259]; RNA processing [GO:0006396]	methylation [GO:0032259]; RNA processing [GO:0006396]	cytoplasm [GO:0005737]	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	GO:0003723; GO:0005737; GO:0006396; GO:0008173; GO:0032259
A0A1B7KVX7	unreviewed	UPF0756 membrane protein A7K69_00600	A7K69_00600	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	151	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A1B7KVX8	unreviewed	Histidine kinase	A7K69_00420	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	159	cytosol [GO:0005829]; kinase activity [GO:0016301]; L-methionine-(R)-S-oxide reductase activity [GO:0033745]		cytosol [GO:0005829]	kinase activity [GO:0016301]; L-methionine-(R)-S-oxide reductase activity [GO:0033745]	GO:0005829; GO:0016301; GO:0033745
A0A1B7KVX9	unreviewed	Replication initiation and membrane attachment protein	A7K69_00670	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	464					
A0A1B7KVY1	unreviewed	UPF0354 protein A7K69_00335	A7K69_00335	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	265					
A0A1B7KVY2	unreviewed	Acetoin dehydrogenase	A7K69_00390	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	210	acetoin dehydrogenase (NAD+) activity [GO:0019152]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; acetoin catabolic process [GO:0045150]	acetoin catabolic process [GO:0045150]		acetoin dehydrogenase (NAD+) activity [GO:0019152]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	GO:0016747; GO:0019152; GO:0045150
A0A1B7KVY3	unreviewed	Thiol reductase thioredoxin	A7K69_00330	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	104					
A0A1B7KVY4	unreviewed	Signal peptide peptidase SppA	A7K69_00460	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	336	membrane [GO:0016020]; serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	membrane [GO:0016020]	serine-type peptidase activity [GO:0008236]	GO:0006508; GO:0008236; GO:0016020
A0A1B7KVY5	unreviewed	Cytosolic protein	A7K69_00660	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	132					
A0A1B7KVY6	unreviewed	MarR family transcriptional regulator	A7K69_00795	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	150	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; response to stress [GO:0006950]	response to stress [GO:0006950]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0006950
A0A1B7KVY7	unreviewed	Sporulation protein YtfJ	A7K69_00475	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	152					
A0A1B7KVY8	unreviewed	dUTPase	A7K69_00720	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	163					
A0A1B7KVY9	unreviewed	Acetoin utilization protein AcuB	A7K69_00385	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	214					
A0A1B7KVZ0	unreviewed	Acetoin utilization protein AcuC	A7K69_00380	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	405	histone deacetylase activity [GO:0004407]; acetoin catabolic process [GO:0045150]; epigenetic regulation of gene expression [GO:0040029]	acetoin catabolic process [GO:0045150]; epigenetic regulation of gene expression [GO:0040029]		histone deacetylase activity [GO:0004407]	GO:0004407; GO:0040029; GO:0045150
A0A1B7KVZ3	unreviewed	Universal stress protein	A7K69_00515	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	148	cytoplasm [GO:0005737]		cytoplasm [GO:0005737]		GO:0005737
A0A1B7KVZ4	unreviewed	Enoyl-CoA hydratase	A7K69_00850	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	257	hydro-lyase activity [GO:0016836]; fatty acid beta-oxidation [GO:0006635]	fatty acid beta-oxidation [GO:0006635]		hydro-lyase activity [GO:0016836]	GO:0006635; GO:0016836
A0A1B7KVZ6	unreviewed	Metallopeptidase	A7K69_00525	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	365	aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]; transition metal ion binding [GO:0046914]			aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]; transition metal ion binding [GO:0046914]	GO:0004177; GO:0008235; GO:0046914
A0A1B7KVZ7	unreviewed	Bacitracin ABC transporter ATP-binding protein	A7K69_00775	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	304	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0A1B7KVZ8	unreviewed	Cysteine desulfurase	A7K69_00435	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	380	cysteine desulfurase activity [GO:0031071]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]			cysteine desulfurase activity [GO:0031071]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	GO:0031071; GO:0046872; GO:0051536
A0A1B7KW00	unreviewed	Molybdenum cofactor biosynthesis protein B	A7K69_00495	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	171	cytosol [GO:0005829]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	cytosol [GO:0005829]		GO:0005829; GO:0006777
A0A1B7KW02	unreviewed	GntR family transcriptional regulator	A7K69_00565	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	199	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A1B7KW03	unreviewed	UDP-glucose 4-epimerase	A7K69_00900	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	313					
A0A1B7KW04	unreviewed	Spermidine/putrescine ABC transporter ATP-binding protein	A7K69_00770	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	234	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0A1B7KW07	unreviewed	Oligoribonuclease	A7K69_00545	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	315	nucleic acid binding [GO:0003676]			nucleic acid binding [GO:0003676]	GO:0003676
A0A1B7KW09	unreviewed	Uncharacterized protein	A7K69_00485	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	329	DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]			DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]	GO:0003677; GO:0008170
A0A1B7KW11	unreviewed	Succinate dehydrogenase	A7K69_00950	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	202	membrane [GO:0016020]; metal ion binding [GO:0046872]		membrane [GO:0016020]	metal ion binding [GO:0046872]	GO:0016020; GO:0046872
A0A1B7KW12	unreviewed	DNA-binding response regulator	A7K69_00625	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	235	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993
A0A1B7KW13	unreviewed	Replication initiation protein	A7K69_16325	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	383	DNA-directed DNA polymerase activity [GO:0003887]; DNA replication initiation [GO:0006270]	DNA replication initiation [GO:0006270]		DNA-directed DNA polymerase activity [GO:0003887]	GO:0003887; GO:0006270
A0A1B7KW16	unreviewed	Sporulation integral membrane protein YtvI	A7K69_00595	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	372	membrane [GO:0016020]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	membrane [GO:0016020]		GO:0016020; GO:0055085
