Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
M0I495	unreviewed	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	pheT C452_10997	Haloferax volcanii JCM 10717	570	phenylalanine-tRNA ligase complex [GO:0009328]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]; phenylalanyl-tRNA aminoacylation [GO:0006432]	phenylalanyl-tRNA aminoacylation [GO:0006432]	phenylalanine-tRNA ligase complex [GO:0009328]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]	GO:0000287; GO:0003723; GO:0004826; GO:0005524; GO:0006432; GO:0009328
M0I499	unreviewed	IMP cyclohydrolase (EC 3.5.4.10) (IMP synthase) (Inosinicase)	purO C452_10566	Haloferax volcanii JCM 10717	190	IMP cyclohydrolase activity [GO:0003937]; 'de novo' IMP biosynthetic process [GO:0006189]	'de novo' IMP biosynthetic process [GO:0006189]		IMP cyclohydrolase activity [GO:0003937]	GO:0003937; GO:0006189
M0I4B6	unreviewed	Hef nuclease	C452_10641	Haloferax volcanii JCM 10717	862	ATP binding [GO:0005524]; catalytic activity, acting on DNA [GO:0140097]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nuclease activity [GO:0004518]; DNA repair [GO:0006281]	DNA repair [GO:0006281]		ATP binding [GO:0005524]; catalytic activity, acting on DNA [GO:0140097]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nuclease activity [GO:0004518]	GO:0003677; GO:0004386; GO:0004518; GO:0005524; GO:0006281; GO:0016787; GO:0140097
M0I4C7	unreviewed	protein-L-isoaspartate(D-aspartate) O-methyltransferase (EC 2.1.1.77)	C452_08519	Haloferax volcanii JCM 10717	244	cytoplasm [GO:0005737]; protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]; methylation [GO:0032259]	methylation [GO:0032259]	cytoplasm [GO:0005737]	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]	GO:0004719; GO:0005737; GO:0032259
M0I4D8	unreviewed	threonine ammonia-lyase (EC 4.3.1.19)	C452_08569	Haloferax volcanii JCM 10717	403	L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; threonine deaminase activity [GO:0004794]; isoleucine biosynthetic process [GO:0009097]; L-serine catabolic process [GO:0006565]; threonine catabolic process [GO:0006567]	isoleucine biosynthetic process [GO:0009097]; L-serine catabolic process [GO:0006565]; threonine catabolic process [GO:0006567]		L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; threonine deaminase activity [GO:0004794]	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170
M0I4E8	unreviewed	Alanine dehydrogenase (AlaDH) (EC 1.4.1.1)	ala C452_08619	Haloferax volcanii JCM 10717	331	cytoplasm [GO:0005737]; alanine dehydrogenase activity [GO:0000286]; NAD binding [GO:0051287]; alanine metabolic process [GO:0006522]	alanine metabolic process [GO:0006522]	cytoplasm [GO:0005737]	alanine dehydrogenase activity [GO:0000286]; NAD binding [GO:0051287]	GO:0000286; GO:0005737; GO:0006522; GO:0051287
M0I4G9	unreviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE C452_08719	Haloferax volcanii JCM 10717	100	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; L-histidine biosynthetic process [GO:0000105]	L-histidine biosynthetic process [GO:0000105]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]	GO:0000105; GO:0004636; GO:0005524; GO:0005737
M0I4H1	unreviewed	ORC1-type DNA replication protein	C452_10611	Haloferax volcanii JCM 10717	564	ATP binding [GO:0005524]; DNA replication [GO:0006260]	DNA replication [GO:0006260]		ATP binding [GO:0005524]	GO:0005524; GO:0006260
M0I4K1	unreviewed	Thermosome subunit 2	C452_08614	Haloferax volcanii JCM 10717	547	cytoplasm [GO:0005737]; protein-containing complex [GO:0032991]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]		cytoplasm [GO:0005737]; protein-containing complex [GO:0032991]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0005737; GO:0016887; GO:0032991; GO:0051082; GO:0140662
M0I591	unreviewed	Small ribosomal subunit protein uS10	rps10p rps10 C452_08966	Haloferax volcanii JCM 10717	102	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	translation [GO:0006412]	small ribosomal subunit [GO:0015935]	structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0006412; GO:0015935
M0I598	unreviewed	DNA-directed RNA polymerase subunit Rpo1C (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A'')	rpo1C rpoA2 C452_09016	Haloferax volcanii JCM 10717	419	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]	DNA-templated transcription [GO:0006351]	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]	GO:0000428; GO:0003677; GO:0003899; GO:0005737; GO:0006351
M0I5A5	unreviewed	Fluoride-specific ion channel FluC	fluC crcB C452_09041	Haloferax volcanii JCM 10717	118	plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]	cellular detoxification of fluoride [GO:0140114]	plasma membrane [GO:0005886]	fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]	GO:0005886; GO:0046872; GO:0062054; GO:0140114
M0I5D1	unreviewed	A-type ATP synthase subunit E	atpE C452_09191	Haloferax volcanii JCM 10717	194	plasma membrane [GO:0005886]; proton-transporting two-sector ATPase complex, catalytic domain [GO:0033178]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	plasma membrane [GO:0005886]; proton-transporting two-sector ATPase complex, catalytic domain [GO:0033178]	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	GO:0005524; GO:0005886; GO:0016787; GO:0033178; GO:0042777; GO:0046933; GO:0046961
M0I5H4	unreviewed	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS C452_05323	Haloferax volcanii JCM 10717	494	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]; cysteinyl-tRNA aminoacylation [GO:0006423]	cysteinyl-tRNA aminoacylation [GO:0006423]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]	GO:0004817; GO:0005524; GO:0005737; GO:0006423; GO:0008270
M0I5I5	unreviewed	Zinc-containing ferredoxin	C452_09541	Haloferax volcanii JCM 10717	107	3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]			3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	GO:0008270; GO:0009055; GO:0016491; GO:0051538; GO:0051539
M0I5K6	unreviewed	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	C452_05523	Haloferax volcanii JCM 10717	463	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]; 'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]	'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]		(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]	GO:0004018; GO:0006189; GO:0044208; GO:0070626
M0I5L2	unreviewed	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase)	rrmJ rlmE C452_09691	Haloferax volcanii JCM 10717	259	cytoplasm [GO:0005737]; rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]		cytoplasm [GO:0005737]	rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]	GO:0005737; GO:0008650
M0I5L4	unreviewed	RNA-free ribonuclease P (RNA-free RNase P) (EC 3.1.26.5) (Protein-only RNase P)	C452_05378	Haloferax volcanii JCM 10717	232	ribonuclease P activity [GO:0004526]; tRNA 5'-leader removal [GO:0001682]	tRNA 5'-leader removal [GO:0001682]		ribonuclease P activity [GO:0004526]	GO:0001682; GO:0004526
M0I5L7	unreviewed	DNA polymerase sliding clamp (Proliferating cell nuclear antigen homolog) (PCNA)	pcn C452_09716	Haloferax volcanii JCM 10717	247	DNA binding [GO:0003677]; DNA polymerase processivity factor activity [GO:0030337]; leading strand elongation [GO:0006272]; regulation of DNA replication [GO:0006275]	leading strand elongation [GO:0006272]; regulation of DNA replication [GO:0006275]		DNA binding [GO:0003677]; DNA polymerase processivity factor activity [GO:0030337]	GO:0003677; GO:0006272; GO:0006275; GO:0030337
M0I5L8	unreviewed	Signal recognition particle 19 kDa protein (SRP19)	srp19 C452_05403	Haloferax volcanii JCM 10717	92	signal recognition particle [GO:0048500]; 7S RNA binding [GO:0008312]; SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition [GO:0006617]	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition [GO:0006617]	signal recognition particle [GO:0048500]	7S RNA binding [GO:0008312]	GO:0006617; GO:0008312; GO:0048500
M0I5M8	unreviewed	5-methylthioadenosine/S-adenosylhomocysteine deaminase (MTA/SAH deaminase) (EC 3.5.4.28) (EC 3.5.4.31)	mtaD C452_09766	Haloferax volcanii JCM 10717	430	5'-methylthioadenosine deaminase activity [GO:0090614]; metal ion binding [GO:0046872]; S-adenosylhomocysteine deaminase activity [GO:0050270]			5'-methylthioadenosine deaminase activity [GO:0090614]; metal ion binding [GO:0046872]; S-adenosylhomocysteine deaminase activity [GO:0050270]	GO:0046872; GO:0050270; GO:0090614
M0I5N1	unreviewed	Ribonuclease P protein component 3 (RNase P component 3) (EC 3.1.26.5) (Rpp30)	rnp3 C452_05478	Haloferax volcanii JCM 10717	231	cytoplasm [GO:0005737]; ribonuclease P complex [GO:0030677]; ribonuclease P activity [GO:0004526]; tRNA 5'-leader removal [GO:0001682]	tRNA 5'-leader removal [GO:0001682]	cytoplasm [GO:0005737]; ribonuclease P complex [GO:0030677]	ribonuclease P activity [GO:0004526]	GO:0001682; GO:0004526; GO:0005737; GO:0030677
M0I5P4	unreviewed	Urease accessory protein UreG	ureG C452_09841	Haloferax volcanii JCM 10717	207	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; urea catabolic process [GO:0043419]	urea catabolic process [GO:0043419]	cytoplasm [GO:0005737]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]	GO:0003924; GO:0005525; GO:0005737; GO:0016151; GO:0043419
M0I5Q6	unreviewed	Replication factor C small subunit (Clamp loader small subunit)	C452_09891	Haloferax volcanii JCM 10717	341	DNA replication factor C complex [GO:0005663]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA clamp loader activity [GO:0003689]; DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]	DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]	DNA replication factor C complex [GO:0005663]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA clamp loader activity [GO:0003689]	GO:0003677; GO:0003689; GO:0005524; GO:0005663; GO:0006261; GO:0006281; GO:0016887
M0I5R7	unreviewed	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA C452_05678	Haloferax volcanii JCM 10717	423	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]; translation [GO:0006412]	translation [GO:0006412]	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]	ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]	GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567
M0I5R9	unreviewed	cytochrome-c oxidase (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II)	C452_05873	Haloferax volcanii JCM 10717	252	membrane [GO:0016020]; copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]; ATP synthesis coupled electron transport [GO:0042773]	ATP synthesis coupled electron transport [GO:0042773]	membrane [GO:0016020]	copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]	GO:0004129; GO:0005507; GO:0016020; GO:0042773
M0I5T5	unreviewed	Translation initiation factor 6 (aIF-6)	eif6 C452_10046	Haloferax volcanii JCM 10717	221	ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; cytosolic ribosome assembly [GO:0042256]	cytosolic ribosome assembly [GO:0042256]		ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]	GO:0003743; GO:0042256; GO:0043022
M0I5V0	unreviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX C452_10121	Haloferax volcanii JCM 10717	293	plasma membrane [GO:0005886]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	plasma membrane [GO:0005886]	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]	GO:0004222; GO:0005886; GO:0006508; GO:0008270
M0I5V2	unreviewed	NADH dehydrogenase-like complex subunit CD	C452_06048	Haloferax volcanii JCM 10717	557	plasma membrane [GO:0005886]; NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]		plasma membrane [GO:0005886]	NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	GO:0005886; GO:0008137; GO:0048038; GO:0051287
M0I5W5	unreviewed	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	C452_10196	Haloferax volcanii JCM 10717	327	cytosol [GO:0005829]; porphobilinogen synthase activity [GO:0004655]; zinc ion binding [GO:0008270]; protoporphyrinogen IX biosynthetic process [GO:0006782]	protoporphyrinogen IX biosynthetic process [GO:0006782]	cytosol [GO:0005829]	porphobilinogen synthase activity [GO:0004655]; zinc ion binding [GO:0008270]	GO:0004655; GO:0005829; GO:0006782; GO:0008270
M0I5X6	unreviewed	uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	C452_10246	Haloferax volcanii JCM 10717	294	uroporphyrin-III C-methyltransferase activity [GO:0004851]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]		uroporphyrin-III C-methyltransferase activity [GO:0004851]	GO:0004851; GO:0019354; GO:0032259
M0I5X9	unreviewed	carbonic anhydrase (EC 4.2.1.1)	C452_06208	Haloferax volcanii JCM 10717	231	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; carbon utilization [GO:0015976]	carbon utilization [GO:0015976]		carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]	GO:0004089; GO:0008270; GO:0015976
M0I5Y5	unreviewed	NADH dehydrogenase-like complex subunit B	C452_06053	Haloferax volcanii JCM 10717	233	respiratory chain complex I [GO:0045271]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]	aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]	respiratory chain complex I [GO:0045271]	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	GO:0008137; GO:0009060; GO:0015990; GO:0045271; GO:0046872; GO:0048038; GO:0051539
M0I5Y8	unreviewed	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	C452_10296	Haloferax volcanii JCM 10717	298	cytoplasm [GO:0005737]; 2-dehydropantoate 2-reductase activity [GO:0008677]; NADP binding [GO:0050661]; coenzyme A biosynthetic process [GO:0015937]; pantothenate biosynthetic process [GO:0015940]	coenzyme A biosynthetic process [GO:0015937]; pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]	2-dehydropantoate 2-reductase activity [GO:0008677]; NADP binding [GO:0050661]	GO:0005737; GO:0008677; GO:0015937; GO:0015940; GO:0050661
M0I5Z1	unreviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH C452_06078	Haloferax volcanii JCM 10717	134	riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]	riboflavin biosynthetic process [GO:0009231]	riboflavin synthase complex [GO:0009349]	6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]	GO:0000906; GO:0009231; GO:0009349
M0I610	unreviewed	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH C452_10396	Haloferax volcanii JCM 10717	488	cytosol [GO:0005829]; argininosuccinate lyase activity [GO:0004056]; L-arginine biosynthetic process via ornithine [GO:0042450]	L-arginine biosynthetic process via ornithine [GO:0042450]	cytosol [GO:0005829]	argininosuccinate lyase activity [GO:0004056]	GO:0004056; GO:0005829; GO:0042450
M0I613	unreviewed	Cox-type terminal oxidase subunit I	C452_06408	Haloferax volcanii JCM 10717	587	membrane [GO:0016020]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; respiratory electron transport chain [GO:0022904]	aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; respiratory electron transport chain [GO:0022904]	membrane [GO:0016020]	cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]	GO:0004129; GO:0009060; GO:0015990; GO:0016020; GO:0020037; GO:0022904
M0I618	unreviewed	Probable branched-chain amino acid transport ATP-binding protein LivG	C452_06433	Haloferax volcanii JCM 10717	252	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; amino acid transport [GO:0006865]	amino acid transport [GO:0006865]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0006865; GO:0016887
M0I655	unreviewed	Diphthine synthase (EC 2.1.1.98) (Diphthamide biosynthesis methyltransferase)	dphB C452_06363	Haloferax volcanii JCM 10717	269	diphthine synthase activity [GO:0004164]; methylation [GO:0032259]; protein histidyl modification to diphthamide [GO:0017183]	methylation [GO:0032259]; protein histidyl modification to diphthamide [GO:0017183]		diphthine synthase activity [GO:0004164]	GO:0004164; GO:0017183; GO:0032259
M0I666	unreviewed	Carboxypeptidase Q (Plasma glutamate carboxypeptidase)	C452_06743	Haloferax volcanii JCM 10717	435	extracellular region [GO:0005576]; lysosome [GO:0005764]; aminopeptidase activity [GO:0004177]; carboxypeptidase activity [GO:0004180]; metallodipeptidase activity [GO:0070573]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	extracellular region [GO:0005576]; lysosome [GO:0005764]	aminopeptidase activity [GO:0004177]; carboxypeptidase activity [GO:0004180]; metallodipeptidase activity [GO:0070573]	GO:0004177; GO:0004180; GO:0005576; GO:0005764; GO:0006508; GO:0070573
M0I686	unreviewed	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	C452_06868	Haloferax volcanii JCM 10717	761	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]; gluconeogenesis [GO:0006094]	gluconeogenesis [GO:0006094]		ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]	GO:0005524; GO:0006094; GO:0008986; GO:0046872
M0I688	unreviewed	Type-4 uracil-DNA glycosylase (EC 3.2.2.27)	C452_08674	Haloferax volcanii JCM 10717	198	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; uracil DNA N-glycosylase activity [GO:0004844]; DNA repair [GO:0006281]	DNA repair [GO:0006281]		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; uracil DNA N-glycosylase activity [GO:0004844]	GO:0004844; GO:0006281; GO:0046872; GO:0051539
M0I698	unreviewed	Archaemetzincin (EC 3.4.-.-)	amzA C452_08749	Haloferax volcanii JCM 10717	173	metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	GO:0006508; GO:0008237; GO:0008270
M0I6A3	unreviewed	3-dehydroquinate synthase (DHQ synthase) (EC 1.4.1.24) (3-dehydroquinate synthase II)	aroB' C452_06968	Haloferax volcanii JCM 10717	392	3-dehydroquinate synthase activity [GO:0003856]; dehydroquinate synthase activity [GO:0102042]; NAD binding [GO:0051287]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]	amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]		3-dehydroquinate synthase activity [GO:0003856]; dehydroquinate synthase activity [GO:0102042]; NAD binding [GO:0051287]	GO:0003856; GO:0008652; GO:0009073; GO:0051287; GO:0102042
M0I6A6	unreviewed	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	trpC C452_06993	Haloferax volcanii JCM 10717	240	indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]		indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]	GO:0000162; GO:0004425; GO:0004640
M0I6B0	unreviewed	Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1) (NAD(+) diphosphorylase) (NAD(+) pyrophosphorylase) (NMN adenylyltransferase)	C452_07018	Haloferax volcanii JCM 10717	181	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]; NAD+ biosynthetic process [GO:0009435]	NAD+ biosynthetic process [GO:0009435]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]	GO:0000309; GO:0005524; GO:0005737; GO:0009435
M0I6C5	unreviewed	Probable L-aspartate decarboxylase (ADC) (EC 4.1.1.11)	mfnA C452_06873	Haloferax volcanii JCM 10717	357	aspartate 1-decarboxylase activity [GO:0004068]; pyridoxal phosphate binding [GO:0030170]; carboxylic acid metabolic process [GO:0019752]; coenzyme A biosynthetic process [GO:0015937]	carboxylic acid metabolic process [GO:0019752]; coenzyme A biosynthetic process [GO:0015937]		aspartate 1-decarboxylase activity [GO:0004068]; pyridoxal phosphate binding [GO:0030170]	GO:0004068; GO:0015937; GO:0019752; GO:0030170
M0I6D0	unreviewed	Pyruvate kinase (EC 2.7.1.40)	C452_06898	Haloferax volcanii JCM 10717	585	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]			ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]	GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0030955
M0I6G9	unreviewed	Cell division protein FtsZ	ftsZ C452_07343	Haloferax volcanii JCM 10717	379	cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]	FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]	cell division site [GO:0032153]; cytoplasm [GO:0005737]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GO:0003924; GO:0005525; GO:0005737; GO:0032153; GO:0043093; GO:0051258
M0I6H8	unreviewed	anthranilate synthase (EC 4.1.3.27)	C452_07368	Haloferax volcanii JCM 10717	504	anthranilate synthase activity [GO:0004049]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]		anthranilate synthase activity [GO:0004049]	GO:0000162; GO:0004049
M0I6I8	unreviewed	Translation initiation factor 2 subunit alpha (aIF2-alpha) (eIF-2-alpha)	eif2a C452_07418	Haloferax volcanii JCM 10717	266	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]			ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]	GO:0003723; GO:0003743; GO:0043022
M0I6J9	unreviewed	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	dtdA C452_07348	Haloferax volcanii JCM 10717	439	D-aminoacyl-tRNA deacylase activity [GO:0051499]; Gly-tRNA(Ala) deacylase activity [GO:0106026]; zinc ion binding [GO:0008270]; D-amino acid catabolic process [GO:0019478]	D-amino acid catabolic process [GO:0019478]		D-aminoacyl-tRNA deacylase activity [GO:0051499]; Gly-tRNA(Ala) deacylase activity [GO:0106026]; zinc ion binding [GO:0008270]	GO:0008270; GO:0019478; GO:0051499; GO:0106026
M0I6K5	unreviewed	anthranilate synthase (EC 4.1.3.27)	C452_07373	Haloferax volcanii JCM 10717	236	cytosol [GO:0005829]; anthranilate synthase activity [GO:0004049]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]	cytosol [GO:0005829]	anthranilate synthase activity [GO:0004049]	GO:0000162; GO:0004049; GO:0005829
